slug,title,year,rating
look-whos-talking-too,"Look Who's Talking Too",1990,2.5
mermaids,"Mermaids",1990,3
edward-scissorhands,"Edward Scissorhands",1990,4.5
awakenings,"Awakenings",1990,3.5
werner-and-the-wizard-of-booze,"Werner and the Wizard of Booze",1990,4
misery,"Misery",1990,4
3-men-and-a-little-lady,"3 Men and a Little Lady",1990,2.5
predator-2,"Predator 2",1990,3.5
it-1990,"It",1990,2.5
the-rescuers-down-under,"The Rescuers Down Under",1990,3.5
europa-europa,"Europa Europa",1990,3.5
home-alone,"Home Alone",1990,4
childs-play-2,"Child's Play 2",1990,3.5
the-king-of-the-kickboxers,"The King of the Kickboxers",1990,2.5
the-neverending-story-ii-the-next-chapter,"The NeverEnding Story II: The Next Chapter",1990,3.5
jacobs-ladder,"Jacob's Ladder",1990,4
dances-with-wolves,"Dances with Wolves",1990,4.5
quigley-down-under,"Quigley Down Under",1990,3.5
marked-for-death,"Marked for Death",1990,2
narrow-margin,"Narrow Margin",1990,3.5
hardware,"Hardware",1990,3
death-warrant,"Death Warrant",1990,2.5
goodfellas,"GoodFellas",1990,5
state-of-grace,"State of Grace",1990,4
darkman,"Darkman",1990,4
delta-force-2-the-colombian-connection,"Delta Force 2: The Colombian Connection",1990,3
taking-care-of-business,"Taking Care of Business",1990,3
air-america,"Air America",1990,2.5
problem-child,"Problem Child",1990,1.5
arachnophobia,"Arachnophobia",1990,3.5
harry-and-harriet,"Harry and Harriet",1990,1
ghost,"Ghost",1990,4
die-hard-2,"Die Hard 2",1990,3
days-of-thunder,"Days of Thunder",1990,2.5
robocop-2,"RoboCop 2",1990,3.5
gremlins-2-the-new-batch,"Gremlins 2: The New Batch",1990,3.5
dick-tracy,"Dick Tracy",1990,3
another-48-hrs,"Another 48 Hrs.",1990,3
lionheart,"Lionheart",1990,3.5
total-recall,"Total Recall",1990,4
fire-birds,"Fire Birds",1990,2.5
back-to-the-future-part-iii,"Back to the Future Part III",1990,4
king-of-new-york,"King of New York",1990,3.5
wild-at-heart,"Wild at Heart",1990,3.5
dreams,"Dreams",1990,3
the-first-power,"The First Power",1990,3
class-of-1999,"Class of 1999",1990,3
teenage-mutant-ninja-turtles,"Teenage Mutant Ninja Turtles",1990,3
pretty-woman,"Pretty Woman",1990,2.5
the-ambulance,"The Ambulance",1990,3.5
lord-of-the-flies-1990,"Lord of the Flies",1990,3
nikita,"Nikita",1990,3.5
the-witches,"The Witches",1990,3
moon-44,"Moon 44",1990,2.5
hard-to-kill,"Hard to Kill",1990,3
blue-steel-1990,"Blue Steel",1990,2.5
dark-angel,"Dark Angel",1990,4
tremors,"Tremors",1990,4
michael-jordans-playground,"Michael Jordan's Playground",1990,2
tango-cash,"Tango & Cash",1989,3.5
born-on-the-fourth-of-july,"Born on the Fourth of July",1989,3.5
she-devil,"She-Devil",1989,3
the-war-of-the-roses,"The War of the Roses",1989,3.5
national-lampoons-christmas-vacation,"National Lampoon's Christmas Vacation",1989,3.5
back-to-the-future-part-ii,"Back to the Future Part II",1989,3.5
all-dogs-go-to-heaven,"All Dogs Go to Heaven",1989,3.5
the-little-mermaid,"The Little Mermaid",1989,3.5
best-of-the-best,"Best of the Best",1989,3
a-grand-day-out,"A Grand Day Out",1989,4
look-whos-talking,"Look Who's Talking",1989,2.5
the-punisher,"The Punisher",1989,2.5
asterix-and-the-big-fight,"Asterix and the Big Fight",1989,2.5
robot-jox,"Robot Jox",1989,2
black-rain,"Black Rain",1989,3
la-takedown,"L.A. Takedown",1989,2.5
ninja-academy,"Ninja Academy",1989,3
blind-fury,"Blind Fury",1989,3.5
uncle-buck,"Uncle Buck",1989,3
meet-the-feebles,"Meet the Feebles",1989,3
a-nightmare-on-elm-street-the-dream-child,"A Nightmare on Elm Street: The Dream Child",1989,2
the-abyss,"The Abyss",1989,3.5
lock-up,"Lock Up",1989,3
kikis-delivery-service,"Kiki's Delivery Service",1989,3.5
turner-hooch,"Turner & Hooch",1989,3
uhf,"UHF",1989,4
otto-the-alien-from-east-frisia,"Otto – The Alien from East Frisia",1989,3.5
lethal-weapon-2,"Lethal Weapon 2",1989,4.5
the-gods-must-be-crazy-ii,"The Gods Must Be Crazy II",1989,2.5
slipstream,"Slipstream",1989,2
honey-i-shrunk-the-kids,"Honey, I Shrunk the Kids",1989,3.5
batman-1989,"Batman",1989,4
ghostbusters-ii,"Ghostbusters II",1989,3.5
the-karate-kid-part-iii,"The Karate Kid Part III",1989,2
licence-to-kill,"Licence to Kill",1989,3
star-trek-v-the-final-frontier,"Star Trek V: The Final Frontier",1989,2.5
dead-poets-society,"Dead Poets Society",1989,3
indiana-jones-and-the-last-crusade,"Indiana Jones and the Last Crusade",1989,4.5
road-house,"Road House",1989,2.5
society,"Society",1989,2
sundown-the-vampire-in-retreat,"Sundown: The Vampire in Retreat",1989,2
warlock-1989,"Warlock",1989,3.5
k-9,"K-9",1989,3
moontrap,"Moontrap",1989,2
pet-sematary,"Pet Sematary",1989,2.5
kickboxer,"Kickboxer",1989,3
sinbad-of-the-seven-seas,"Sinbad of the Seven Seas",1989,2.5
the-killer,"The Killer",1989,3.5
shocker,"Shocker",1989,3
police-academy-6-city-under-siege,"Police Academy 6: City Under Siege",1989,1.5
american-ninja-3-blood-hunt,"American Ninja 3: Blood Hunt",1989,1
bill-teds-excellent-adventure,"Bill & Ted's Excellent Adventure",1989,3.5
the-fly-ii,"The Fly II",1989,3
whos-harry-crumb,"Who's Harry Crumb?",1989,3
three-fugitives,"Three Fugitives",1989,3.5
heathers,"Heathers",1989,3.5
the-terror-within,"The Terror Within",1989,2
deepstar-six,"DeepStar Six",1989,3
violent-shit,"Violent Shit",1989,0.5
rain-man,"Rain Man",1988,4
my-stepmother-is-an-alien,"My Stepmother Is an Alien",1988,3
twins,"Twins",1988,3
the-adventures-of-baron-munchausen,"The Adventures of Baron Munchausen",1988,3.5
the-naked-gun-from-the-files-of-police-squad,"The Naked Gun: From the Files of Police Squad!",1988,4.5
scrooged,"Scrooged",1988,2.5
high-spirits,"High Spirits",1988,2.5
the-land-before-time,"The Land Before Time",1988,3.5
childs-play,"Child's Play",1988,3
they-live,"They Live",1988,3.5
moonwalker,"Moonwalker",1988,3
gorillas-in-the-mist,"Gorillas in the Mist",1988,3.5
karate-warrior-2,"Karate Warrior 2",1988,1.5
paperhouse,"Paperhouse",1988,3.5
hellbound-hellraiser-ii,"Hellbound: Hellraiser II",1988,3
hero-and-the-terror,"Hero and the Terror",1988,2.5
a-nightmare-on-elm-street-4-the-dream-master,"A Nightmare on Elm Street 4: The Dream Master",1988,3.5
police-story-2,"Police Story 2",1988,3.5
married-to-the-mob,"Married to the Mob",1988,2
the-blob-1988,"The Blob",1988,4
cocktail,"Cocktail",1988,2.5
a-fish-called-wanda,"A Fish Called Wanda",1988,3
die-hard,"Die Hard",1988,5
phantasm-ii,"Phantasm II",1988,2.5
short-circuit-2,"Short Circuit 2",1988,3.5
coming-to-america,"Coming to America",1988,3.5
who-framed-roger-rabbit,"Who Framed Roger Rabbit",1988,4
waxwork,"Waxwork",1988,3.5
red-heat,"Red Heat",1988,3.5
poltergeist-iii,"Poltergeist III",1988,1.5
akira,"Akira",1988,4
pumpkinhead,"Pumpkinhead",1988,2
big,"Big",1988,3
the-last-temptation-of-christ,"The Last Temptation of Christ",1988,2.5
killer-klowns-from-outer-space,"Killer Klowns from Outer Space",1988,2
rambo-iii,"Rambo III",1988,5
willow,"Willow",1988,3.5
crocodile-dundee-ii,"Crocodile Dundee II",1988,3.5
evil-dead-trap,"Evil Dead Trap",1988,1.5
maniac-cop,"Maniac Cop",1988,3
the-big-blue,"The Big Blue",1988,3.5
black-eagle,"Black Eagle",1988,3
critters-2,"Critters 2",1988,3
my-neighbor-totoro,"My Neighbor Totoro",1988,3.5
grave-of-the-fireflies,"Grave of the Fireflies",1988,4.5
beetlejuice,"Beetlejuice",1988,4
odipussi,"Ödipussi",1988,3
bloodsport,"Bloodsport",1988,3.5
shes-having-a-baby,"She's Having a Baby",1988,3.5
braddock-missing-in-action-iii,"Braddock: Missing in Action III",1988,3
good-morning-vietnam,"Good Morning, Vietnam",1987,3
batteries-not-included,"*batteries not included",1987,3.5
wall-street,"Wall Street",1987,3.5
empire-of-the-sun,"Empire of the Sun",1987,4.5
moonstruck,"Moonstruck",1987,3
bad-taste,"Bad Taste",1987,3
3-men-and-a-baby,"3 Men and a Baby",1987,3
the-running-man,"The Running Man",1987,3.5
no-retreat-no-surrender-2-raging-thunder,"No Retreat, No Surrender 2: Raging Thunder",1987,2
the-hidden,"The Hidden",1987,3.5
prince-of-darkness,"Prince of Darkness",1987,3.5
near-dark,"Near Dark",1987,4
the-principal,"The Principal",1987,3
fatal-attraction,"Fatal Attraction",1987,3.5
hellraiser,"Hellraiser",1987,4.5
karate-warrior,"Karate Warrior",1987,1
three-crazy-jerks,"Three Crazy Jerks",1987,2
masters-of-the-universe,"Masters of the Universe",1987,3
the-lost-boys,"The Lost Boys",1987,3
superman-iv-the-quest-for-peace,"Superman IV: The Quest for Peace",1987,2.5
jaws-the-revenge,"Jaws: The Revenge",1987,1
otto-the-new-movie,"Otto – The New Movie",1987,3
robocop,"RoboCop",1987,5
adventures-in-babysitting,"Adventures in Babysitting",1987,3.5
innerspace,"Innerspace",1987,4
the-living-daylights,"The Living Daylights",1987,3.5
ghost-chase,"Ghost Chase",1987,1.5
spaceballs,"Spaceballs",1987,3.5
dragnet-1987,"Dragnet",1987,3.5
full-metal-jacket,"Full Metal Jacket",1987,3.5
predator,"Predator",1987,4
deathstalker-ii-duel-of-the-titans,"Deathstalker II: Duel of the Titans",1987,2
the-untouchables,"The Untouchables",1987,3.5
beverly-hills-cop-ii,"Beverly Hills Cop II",1987,3
dirty-dancing,"Dirty Dancing",1987,3
american-ninja-2-the-confrontation,"American Ninja 2: The Confrontation",1987,3.5
the-gate,"The Gate",1987,2.5
police-academy-4-citizens-on-patrol,"Police Academy 4: Citizens on Patrol",1987,2
evil-dead-ii,"Evil Dead II",1987,4.5
raising-arizona,"Raising Arizona",1987,2.5
angel-heart,"Angel Heart",1987,3.5
lethal-weapon,"Lethal Weapon",1987,4.5
hard-ticket-to-hawaii,"Hard Ticket to Hawaii",1987,3.5
a-nightmare-on-elm-street-3-dream-warriors,"A Nightmare on Elm Street 3: Dream Warriors",1987,2.5
city-on-fire,"City on Fire",1987,3.5
over-the-top,"Over the Top",1987,2.5
aladdin-1986,"Aladdin",1986,2.5
platoon,"Platoon",1986,4.5
flodder,"Flodder",1986,3
allan-quatermain-and-the-lost-city-of-gold,"Allan Quatermain and the Lost City of Gold",1986,2
the-fugitives-1986,"The Fugitives",1986,3.5
the-golden-child,"The Golden Child",1986,3
three-amigos,"¡Three Amigos!",1986,3.5
asterix-in-britain,"Asterix in Britain",1986,3.5
star-trek-iv-the-voyage-home,"Star Trek IV: The Voyage Home",1986,4
firewalker,"Firewalker",1986,3
an-american-tail,"An American Tail",1986,3.5
from-beyond,"From Beyond",1986,3.5
the-color-of-money,"The Color of Money",1986,3
the-wraith,"The Wraith",1986,2.5
crocodile-dundee,"Crocodile Dundee",1986,3.5
luxo-jr,"Luxo Jr.",1986,3
armour-of-god,"Armour of God",1986,3.5
the-fly-1986,"The Fly",1986,5
manhunter,"Manhunter",1986,3.5
stand-by-me,"Stand by Me",1986,4
flight-of-the-navigator,"Flight of the Navigator",1986,3.5
aliens,"Aliens",1986,5
the-great-mouse-detective,"The Great Mouse Detective",1986,3.5
royal-warriors,"Royal Warriors",1986,3.5
the-karate-kid-part-ii,"The Karate Kid Part II",1986,3
ferris-buellers-day-off,"Ferris Bueller's Day Off",1986,3
raw-deal-1986,"Raw Deal",1986,2.5
big-trouble-in-little-china,"Big Trouble in Little China",1986,4
poltergeist-ii-the-other-side,"Poltergeist II: The Other Side",1986,3.5
cobra-1986,"Cobra",1986,2
top-gun,"Top Gun",1986,2.5
short-circuit,"Short Circuit",1986,3.5
no-retreat-no-surrender,"No Retreat, No Surrender",1986,3
critters,"Critters",1986,3.5
police-academy-3-back-in-training,"Police Academy 3: Back in Training",1986,3
highlander,"Highlander",1986,4
salvador,"Salvador",1986,3
the-delta-force,"The Delta Force",1986,3.5
f-x,"F/X",1986,3
the-hitcher,"The Hitcher",1986,3.5
the-color-purple,"The Color Purple",1985,3
angels-egg,"Angel's Egg",1985,3.5
enemy-mine,"Enemy Mine",1985,3.5
miami-supercops,"Miami Supercops",1985,2.5
yes-madam,"Yes, Madam!",1985,3
barbarian-queen,"Barbarian Queen",1985,1.5
ewoks-the-battle-for-endor,"Ewoks: The Battle for Endor",1985,3
making-contact,"Making Contact",1985,1
rocky-iv,"Rocky IV",1985,3
runaway-train,"Runaway Train",1985,4
to-live-and-die-in-la,"To Live and Die in L.A.",1985,3
a-nightmare-on-elm-street-part-2-freddys-revenge,"A Nightmare on Elm Street Part 2: Freddy's Revenge",1985,3
re-animator,"Re-Animator",1985,3.5
remo-williams-the-adventure-begins,"Remo Williams: The Adventure Begins",1985,3.5
jagged-edge,"Jagged Edge",1985,3
the-beginner,"The Beginner",1985,1.5
commando,"Commando",1985,3
invasion-usa-1985,"Invasion U.S.A.",1985,3
after-hours,"After Hours",1985,3.5
american-ninja,"American Ninja",1985,3
legend,"Legend",1985,3.5
teen-wolf,"Teen Wolf",1985,3.5
year-of-the-dragon,"Year of the Dragon",1985,2.5
summer-rental,"Summer Rental",1985,3
fright-night,"Fright Night",1985,3.5
otto-the-movie,"Otto - The Movie",1985,3.5
explorers,"Explorers",1985,3.5
come-and-see,"Come and See",1985,4
back-to-the-future,"Back to the Future",1985,4
mad-max-beyond-thunderdome,"Mad Max Beyond Thunderdome",1985,3.5
lifeforce,"Lifeforce",1985,3.5
the-goonies,"The Goonies",1985,2.5
a-view-to-a-kill,"A View to a Kill",1985,3.5
rambo-first-blood-part-ii,"Rambo: First Blood Part II",1985,3
the-quiet-earth,"The Quiet Earth",1985,4
the-adventures-of-hercules,"The Adventures of Hercules",1985,1.5
the-return-of-the-living-dead,"The Return of the Living Dead",1985,3
cats-eye,"Cat's Eye",1985,2.5
wheels-of-fire,"Wheels of Fire",1985,3
red-sonja,"Red Sonja",1985,2
desperately-seeking-susan,"Desperately Seeking Susan",1985,2.5
police-academy-2-their-first-assignment,"Police Academy 2: Their First Assignment",1985,3
ladyhawke,"Ladyhawke",1985,3.5
the-care-bears-movie,"The Care Bears Movie",1985,3
asterix-vs-caesar,"Asterix vs. Caesar",1985,3.5
missing-in-action-2-the-beginning,"Missing in Action 2: The Beginning",1985,3
das-boot-1985,"Das Boot",1985,4
witness,"Witness",1985,3.5
ronia-the-robbers-daughter,"Ronia: The Robber's Daughter",1984,3.5
runaway,"Runaway",1984,3
starman,"Starman",1984,3.5
dune,"Dune",1984,2.5
beverly-hills-cop,"Beverly Hills Cop",1984,3
the-ewok-adventure,"The Ewok Adventure",1984,2
missing-in-action,"Missing in Action",1984,2.5
a-nightmare-on-elm-street,"A Nightmare on Elm Street",1984,3.5
trancers,"Trancers",1984,2.5
the-terminator,"The Terminator",1984,4
double-trouble-1984,"Double Trouble",1984,3
crimes-of-passion,"Crimes of Passion",1984,2
the-company-of-wolves,"The Company of Wolves",1984,3.5
amadeus,"Amadeus",1984,3.5
the-adventures-of-buckaroo-banzai-across-the-8th-dimension,"The Adventures of Buckaroo Banzai Across the 8th Dimension",1984,1.5
conan-the-destroyer,"Conan the Destroyer",1984,3
top-secret,"Top Secret!",1984,3.5
the-karate-kid,"The Karate Kid",1984,4
ghostbusters,"Ghostbusters",1984,3.5
gremlins,"Gremlins",1984,4.5
star-trek-iii-the-search-for-spock,"Star Trek III: The Search for Spock",1984,3
once-upon-a-time-in-america,"Once Upon a Time in America",1984,4.5
the-toxic-avenger,"The Toxic Avenger",1984,2.5
firestarter,"Firestarter",1984,2
indiana-jones-and-the-temple-of-doom,"Indiana Jones and the Temple of Doom",1984,4
the-neverending-story,"The NeverEnding Story",1984,5
romancing-the-stone,"Romancing the Stone",1984,3.5
greystoke-the-legend-of-tarzan-lord-of-the-apes,"Greystoke: The Legend of Tarzan, Lord of the Apes",1984,3
police-academy,"Police Academy",1984,3
nausicaa-of-the-valley-of-the-wind,"Nausicaä of the Valley of the Wind",1984,4
the-noahs-ark-principle,"The Noah's Ark Principle",1984,2
film:45209,"Don Camillo",1984,2.5
bmx-bandits,"BMX Bandits",1983,3
the-keep,"The Keep",1983,2
uncommon-valor,"Uncommon Valor",1983,3
scarface-1983,"Scarface",1983,3.5
the-comdads,"The ComDads",1983,3
the-dead-zone,"The Dead Zone",1983,3.5
mickeys-christmas-carol,"Mickey's Christmas Carol",1983,4
never-say-never-again,"Never Say Never Again",1983,3
deathstalker,"Deathstalker",1983,1.5
hercules,"Hercules",1983,2.5
risky-business,"Risky Business",1983,3
krull,"Krull",1983,3
2019-after-the-fall-of-new-york,"2019: After the Fall of New York",1983,2.5
superman-iii,"Superman III",1983,2.5
the-new-barbarians,"The New Barbarians",1983,3
octopussy,"Octopussy",1983,3.5
return-of-the-jedi,"Return of the Jedi",1983,4
the-deadly-spawn,"The Deadly Spawn",1983,2
the-outsiders,"The Outsiders",1983,3
deadly-circuit,"Deadly Circuit",1983,3.5
blue-thunder,"Blue Thunder",1983,3.5
videodrome,"Videodrome",1983,3.5
go-for-it-1983,"Go for It",1983,3
hysterical,"Hysterical",1982,1.5
the-king-of-comedy,"The King of Comedy",1982,4
tootsie,"Tootsie",1982,3.5
airplane-ii-the-sequel,"Airplane II: The Sequel",1982,3.5
48-hrs,"48 Hrs.",1982,3.5
gandhi,"Gandhi",1982,3.5
the-last-unicorn,"The Last Unicorn",1982,3
creepshow,"Creepshow",1982,3.5
first-blood,"First Blood",1982,4.5
the-beastmaster,"The Beastmaster",1982,3.5
bomber,"Bomber",1982,3
piranha-ii-the-spawning,"Piranha II: The Spawning",1982,2
tron,"Tron",1982,3.5
the-thing,"The Thing",1982,5
blade-runner,"Blade Runner",1982,4.5
the-secret-of-nimh,"The Secret of NIMH",1982,4
star-trek-ii-the-wrath-of-khan,"Star Trek II: The Wrath of Khan",1982,4
rocky-iii,"Rocky III",1982,3.5
et-the-extra-terrestrial,"E.T. the Extra-Terrestrial",1982,5
poltergeist,"Poltergeist",1982,4
forbidden-world,"Forbidden World",1982,2
banana-joe,"Banana Joe",1982,3
conan-the-barbarian,"Conan the Barbarian",1982,3.5
fitzcarraldo,"Fitzcarraldo",1982,3.5
swamp-thing,"Swamp Thing",1982,2
piratensender-powerplay,"Piratensender Powerplay",1982,2
battletruck,"Battletruck",1982,2.5
mad-max-2,"Mad Max 2",1981,5
who-finds-a-friend-finds-a-treasure,"Who Finds a Friend Finds a Treasure",1981,3.5
the-cabbage-soup,"The Cabbage Soup",1981,3
the-evil-dead,"The Evil Dead",1981,3.5
my-dinner-with-andre,"My Dinner with Andre",1981,3.5
das-boot,"Das Boot",1981,5
an-american-werewolf-in-london,"An American Werewolf in London",1981,4
heavy-metal,"Heavy Metal",1981,3
time-bandits,"Time Bandits",1981,3
the-fox-and-the-hound,"The Fox and the Hound",1981,3.5
blow-out,"Blow Out",1981,3.5
dragonslayer,"Dragonslayer",1981,2.5
clash-of-the-titans,"Clash of the Titans",1981,4
raiders-of-the-lost-ark,"Raiders of the Lost Ark",1981,4.5
possession,"Possession",1981,2
buddy-goes-west,"Buddy Goes West",1981,3
excalibur,"Excalibur",1981,4
ace,"Ace",1981,3.5
christiane-f,"Christiane F.",1981,3
escape-from-new-york,"Escape from New York",1981,3.5
chariots-of-fire,"Chariots of Fire",1981,2.5
thief,"Thief",1981,3
the-howling,"The Howling",1981,3
scanners,"Scanners",1981,3.5
flash-gordon-1980,"Flash Gordon",1980,3.5
superman-ii,"Superman II",1980,3.5
raging-bull,"Raging Bull",1980,4.5
super-fuzz,"Super Fuzz",1980,3
the-gods-must-be-crazy,"The Gods Must Be Crazy",1980,3.5
battle-beyond-the-stars,"Battle Beyond the Stars",1980,2
dressed-to-kill-1980,"Dressed to Kill",1980,2
airplane,"Airplane!",1980,4
the-blues-brothers,"The Blues Brothers",1980,3
the-shining,"The Shining",1980,4
black-angel-1980,"Black Angel",1980,3.5
the-empire-strikes-back,"The Empire Strikes Back",1980,3.5
pumaman,"Pumaman",1980,1.5
the-fog,"The Fog",1980,3
star-trek-the-motion-picture,"Star Trek: The Motion Picture",1979,3
im-for-the-hippopotamus,"I'm for the Hippopotamus",1979,4
life-of-brian,"Life of Brian",1979,4
caligula,"Caligula",1979,1
the-sheriff-and-the-satellite-kid,"The Sheriff and the Satellite Kid",1979,2.5
moonraker,"Moonraker",1979,4
escape-from-alcatraz,"Escape from Alcatraz",1979,3.5
rocky-ii,"Rocky II",1979,3.5
stalker,"Stalker",1979,3
alien,"Alien",1979,5
apocalypse-now,"Apocalypse Now",1979,5
mad-max,"Mad Max",1979,3.5
invasion-of-the-body-snatchers-1978,"Invasion of the Body Snatchers",1978,3
superman,"Superman",1978,4
the-deer-hunter,"The Deer Hunter",1978,5
odds-and-evens,"Odds and Evens",1978,3
halloween-1978,"Halloween",1978,3
watership-down,"Watership Down",1978,3.5
they-called-him-bulldozer,"They Called Him Bulldozer",1978,3.5
days-of-heaven,"Days of Heaven",1978,4
dawn-of-the-dead,"Dawn of the Dead",1978,3.5
i-spit-on-your-grave,"I Spit on Your Grave",1978,2.5
spider-man-strikes-back,"Spider-Man Strikes Back",1978,3
fist,"F.I.S.T.",1978,3
lemon-popsicle,"Lemon Popsicle",1978,2.5
flatfoot-in-africa,"Flatfoot in Africa",1978,3
the-gauntlet,"The Gauntlet",1977,3.5
close-encounters-of-the-third-kind,"Close Encounters of the Third Kind",1977,3.5
spider-man-1978-2,"Spider-Man",1977,3
the-kentucky-fried-movie,"The Kentucky Fried Movie",1977,3
the-spy-who-loved-me,"The Spy Who Loved Me",1977,3
sorcerer,"Sorcerer",1977,4
the-rescuers,"The Rescuers",1977,3.5
the-duellists,"The Duellists",1977,4
star-wars,"Star Wars",1977,3
rabid,"Rabid",1977,2
crime-busters,"Crime Busters",1977,3
rocky,"Rocky",1976,3.5
carrie-1976,"Carrie",1976,3.5
futureworld,"Futureworld",1976,3
the-twelve-tasks-of-asterix,"The Twelve Tasks of Asterix",1976,5
the-omen,"The Omen",1976,4
taxi-driver,"Taxi Driver",1976,4
barry-lyndon,"Barry Lyndon",1975,4
salo-or-the-120-days-of-sodom,"Salò, or the 120 Days of Sodom",1975,2
one-flew-over-the-cuckoos-nest,"One Flew Over the Cuckoo's Nest",1975,4
the-super-rider-v3,"The Super Rider V3",1975,2
the-rocky-horror-picture-show,"The Rocky Horror Picture Show",1975,3.5
jaws,"Jaws",1975,3.5
shivers,"Shivers",1975,2
death-race-2000,"Death Race 2000",1975,2.5
flatfoot-in-hong-kong,"Flatfoot in Hong Kong",1975,3
a-boy-and-his-dog,"A Boy and His Dog",1975,2.5
monty-python-and-the-holy-grail,"Monty Python and the Holy Grail",1975,4
the-two-missionaries,"The Two Missionaries",1974,3
the-godfather-part-ii,"The Godfather Part II",1974,5
the-texas-chain-saw-massacre,"The Texas Chain Saw Massacre",1974,3.5
chinatown,"Chinatown",1974,4.5
the-conversation,"The Conversation",1974,2.5
the-sugarland-express,"The Sugarland Express",1974,3
dark-star,"Dark Star",1974,3
watch-out-were-mad,"Watch Out, We're Mad",1974,3
ali-fear-eats-the-soul,"Ali: Fear Eats the Soul",1974,3.5
the-exorcist,"The Exorcist",1973,5
the-golden-voyage-of-sinbad,"The Golden Voyage of Sinbad",1973,3.5
my-name-is-nobody,"My Name Is Nobody",1973,3.5
serpico,"Serpico",1973,3.5
three-wishes-for-cinderella,"Three Wishes for Cinderella",1973,3
the-knock-out-cop,"The Knock Out Cop",1973,3
badlands,"Badlands",1973,3.5
mean-streets,"Mean Streets",1973,3.5
no-place-to-hide-1973,"No Place to Hide",1973,1.5
enter-the-dragon,"Enter the Dragon",1973,3
live-and-let-die,"Live and Let Die",1973,3.5
fantastic-planet,"Fantastic Planet",1973,4
soylent-green,"Soylent Green",1973,4
paper-moon,"Paper Moon",1973,3.5
the-legend-of-paul-and-paula,"The Legend of Paul and Paula",1973,3.5
the-boss-1973,"The Boss",1973,3
the-way-of-the-dragon,"The Way of the Dragon",1972,2.5
all-the-way-boys,"All the Way Boys",1972,4
the-tall-blond-man-with-one-black-shoe,"The Tall Blond Man with One Black Shoe",1972,3.5
deliverance,"Deliverance",1972,4.5
tombs-of-the-blind-dead,"Tombs of the Blind Dead",1972,1
the-godfather,"The Godfather",1972,5
duel,"Duel",1971,3
a-clockwork-orange,"A Clockwork Orange",1971,3.5
trinity-is-still-my-name,"Trinity Is Still My Name",1971,3.5
the-french-connection,"The French Connection",1971,3
they-call-me-trinity,"They Call Me Trinity",1970,3.5
all-monsters-attack,"All Monsters Attack",1969,2
once-upon-a-time-in-the-west,"Once Upon a Time in the West",1968,4
asterix-and-cleopatra,"Asterix and Cleopatra",1968,3.5
night-of-the-living-dead,"Night of the Living Dead",1968,3.5
2001-a-space-odyssey,"2001: A Space Odyssey",1968,3.5
planet-of-the-apes,"Planet of the Apes",1968,3.5
asterix-the-gaul,"Asterix the Gaul",1967,3
son-of-godzilla,"Son of Godzilla",1967,3
the-jungle-book,"The Jungle Book",1967,3
you-only-live-twice,"You Only Live Twice",1967,3.5
the-good-the-bad-and-the-ugly,"The Good, the Bad and the Ugly",1966,4.5
the-desperado-trail,"The Desperado Trail",1965,3
ghidorah-the-three-headed-monster,"Ghidorah, the Three-Headed Monster",1964,3
fantomas-1964,"Fantomas",1964,3.5
my-fair-lady,"My Fair Lady",1964,3.5
the-golden-goose,"The Golden Goose",1964,3.5
goldfinger,"Goldfinger",1964,3.5
le-gendarme-de-saint-tropez,"Le Gendarme de Saint-Tropez",1964,3.5
mary-poppins,"Mary Poppins",1964,4
mothra-vs-godzilla,"Mothra vs. Godzilla",1964,3.5
apache-gold,"Apache Gold",1963,3
the-great-escape,"The Great Escape",1963,3.5
jason-and-the-argonauts,"Jason and the Argonauts",1963,4
the-birds,"The Birds",1963,3.5
high-and-low,"High and Low",1963,4
treasure-of-silver-lake,"Treasure of Silver Lake",1962,3.5
dr-no,"Dr. No",1962,3.5
breakfast-at-tiffanys,"Breakfast at Tiffany's",1961,4.5
one-hundred-and-one-dalmatians,"One Hundred and One Dalmatians",1961,3.5
the-haunted-castle-1960,"The Haunted Castle",1960,3
the-magnificent-seven,"The Magnificent Seven",1960,3.5
psycho,"Psycho",1960,4
the-apartment,"The Apartment",1960,3.5
eyes-without-a-face,"Eyes Without a Face",1960,3
sleeping-beauty,"Sleeping Beauty",1959,3.5
the-7th-voyage-of-sinbad,"The 7th Voyage of Sinbad",1958,4
the-blob,"The Blob",1958,2.5
vertigo,"Vertigo",1958,2.5
elevator-to-the-gallows,"Elevator to the Gallows",1958,3.5
the-singing-ringing-tree,"The Singing Ringing Tree",1957,3.5
12-angry-men,"12 Angry Men",1957,5
the-ten-commandments-1956,"The Ten Commandments",1956,3
the-searchers,"The Searchers",1956,3
lady-and-the-tramp,"Lady and the Tramp",1955,3.5
godzilla-raids-again,"Godzilla Raids Again",1955,2.5
godzilla,"Godzilla",1954,3.5
20000-leagues-under-the-sea-1954,"20,000 Leagues Under the Sea",1954,4
monster-from-the-ocean-floor,"Monster from the Ocean Floor",1954,2
creature-from-the-black-lagoon,"Creature from the Black Lagoon",1954,3
the-robe,"The Robe",1953,3.5
gentlemen-prefer-blondes,"Gentlemen Prefer Blondes",1953,3.5
singin-in-the-rain,"Singin' in the Rain",1952,4
alice-in-wonderland-1951,"Alice in Wonderland",1951,3.5
sunset-boulevard,"Sunset Boulevard",1950,3.5
cinderella,"Cinderella",1950,3.5
its-a-wonderful-life,"It's a Wonderful Life",1946,4.5
